time,frequency,confidence
41.100,123.180,0.922843
41.110,123.187,0.919556
41.120,123.185,0.914710
41.130,123.226,0.925519
41.140,123.195,0.921545
41.150,123.100,0.918862
41.160,123.064,0.917652
41.170,123.184,0.931928
41.180,123.154,0.928349
41.190,123.143,0.923889
41.200,123.031,0.918188
41.210,123.137,0.917229
41.220,123.147,0.910516
41.230,123.173,0.913999
41.240,123.168,0.918781
41.250,123.094,0.910105
41.260,123.186,0.923329
41.270,123.190,0.914797
41.280,123.071,0.910256
41.290,122.979,0.909799
41.300,123.083,0.907100
41.310,123.098,0.902830
41.320,123.123,0.894418
41.330,123.141,0.907217
41.340,123.165,0.898287
41.350,123.185,0.888485
41.360,123.154,0.883131
41.370,123.009,0.890893
41.380,122.948,0.904310
41.390,123.058,0.892726
41.400,123.149,0.899871
41.410,123.069,0.910368
41.420,123.038,0.910501
41.430,123.157,0.918187
41.440,123.193,0.912768
41.450,123.119,0.909927
41.460,123.124,0.913468
41.470,123.162,0.909187
41.480,123.208,0.906591
41.490,123.260,0.904473
41.500,123.237,0.924841
41.510,123.216,0.919657
41.520,123.311,0.924783
41.530,123.308,0.928704
41.540,123.160,0.917292
41.550,123.153,0.919470
41.560,123.269,0.923145
41.570,123.347,0.924919
41.580,123.289,0.927216
41.590,123.309,0.930144
41.600,123.292,0.925034
41.610,123.312,0.919208
41.620,123.281,0.925702
41.630,123.265,0.925624
41.640,123.247,0.925219
41.650,123.270,0.925077
41.660,123.304,0.933364
41.670,123.303,0.929656
41.680,123.228,0.920177
41.690,123.336,0.920749
41.700,123.310,0.912155
41.710,123.285,0.914033
41.720,123.173,0.900442
41.730,123.197,0.896073
41.740,123.224,0.889046
41.750,123.281,0.891364
41.760,123.292,0.894208
41.770,123.379,0.896290
41.780,123.383,0.900706
41.790,123.335,0.911427
41.800,123.189,0.907480
41.810,123.288,0.912480
41.820,123.307,0.899224
41.830,123.362,0.901245
41.840,123.324,0.912006
41.850,123.354,0.912294
41.860,123.233,0.911496
41.870,123.323,0.907124
41.880,123.322,0.920808
41.890,123.458,0.934408
41.900,123.429,0.932212
41.910,123.282,0.928969
41.920,123.107,0.918577
41.930,123.048,0.923997
41.940,123.033,0.919186
41.950,123.183,0.915169
41.960,123.392,0.928120
41.970,123.414,0.931412
41.980,123.362,0.931921
41.990,123.167,0.916839
42.000,123.082,0.904764
42.010,123.059,0.915171
42.020,123.173,0.922533
42.030,123.277,0.934030
42.040,123.243,0.930305
42.050,123.173,0.928633
42.060,123.251,0.934284
42.070,123.143,0.928066
42.080,123.204,0.918203
42.090,123.295,0.927117
42.100,123.274,0.929922
42.110,123.280,0.927868
42.120,123.267,0.926124
42.130,123.347,0.926620
42.140,123.339,0.930797
42.150,123.337,0.933319
42.160,123.265,0.930576
42.170,123.269,0.924606
42.180,123.234,0.927109
42.190,123.362,0.933926
42.200,123.339,0.934003
42.210,123.329,0.925332
42.220,123.221,0.910882
42.230,123.200,0.915008
42.240,123.294,0.922610
42.250,123.378,0.926960
42.260,123.453,0.931106
42.270,123.358,0.931260
42.280,123.307,0.931422
42.290,123.298,0.930939
42.300,123.299,0.931238
42.310,123.265,0.929887
42.320,123.307,0.933551
42.330,123.289,0.935151
42.340,123.277,0.926753
42.350,123.350,0.927432
42.360,123.423,0.922106
42.370,123.735,0.923040
42.380,123.699,0.914517
42.390,123.642,0.919296
42.400,123.535,0.929044
42.410,123.280,0.920380
42.420,123.104,0.910158
42.430,123.206,0.914731
42.440,123.602,0.937957
42.450,124.319,0.920775
42.460,124.545,0.898139
42.470,124.522,0.901664
42.480,124.177,0.927616
42.490,123.836,0.937518
42.500,123.625,0.941849
42.510,123.548,0.937000
42.520,123.406,0.937231
42.530,123.343,0.936955
42.540,123.190,0.920303
42.550,123.240,0.890190
42.560,123.646,0.869430
42.570,123.832,0.871479
42.580,123.299,0.839869
42.590,122.941,0.882974
42.600,122.628,0.903117
42.610,123.073,0.893202
42.620,123.414,0.911032
42.630,123.419,0.914351
42.640,123.705,0.919901
42.650,123.867,0.923700
42.660,124.334,0.903746
42.670,124.586,0.884004
42.680,124.729,0.877639
42.690,124.701,0.881934
42.700,124.478,0.907406
42.710,124.510,0.901249
42.720,124.375,0.895121
42.730,124.400,0.895494
42.740,124.439,0.895135
42.750,124.516,0.884314
42.760,124.529,0.879008
42.770,124.703,0.870908
42.780,124.480,0.889103
42.790,124.699,0.862271
42.800,124.563,0.874037
42.810,122.924,0.520502
42.820,125.313,0.251717
42.830,138.351,0.698643
42.840,159.111,0.870733
42.850,176.578,0.936078
42.860,197.611,0.945781
42.870,233.043,0.936790
42.880,246.777,0.918939
42.890,246.495,0.905473
42.900,246.599,0.911171
42.910,246.535,0.902118
42.920,246.818,0.924161
42.930,246.953,0.931072
42.940,247.088,0.934216
42.950,247.197,0.931160
42.960,247.136,0.913438
42.970,246.893,0.914235
42.980,246.802,0.900969
42.990,246.719,0.909864
43.000,246.471,0.897675
43.010,246.265,0.895214
43.020,246.165,0.911673
43.030,246.259,0.909633
43.040,246.370,0.904032
43.050,246.385,0.886019
43.060,246.463,0.890828
43.070,246.410,0.896057
43.080,246.203,0.904711
43.090,246.029,0.910352
43.100,246.160,0.899009
43.110,246.121,0.874622
43.120,246.193,0.865933
43.130,246.496,0.884422
43.140,246.471,0.897987
43.150,246.283,0.907899
43.160,246.319,0.901174
43.170,246.370,0.881826
43.180,246.498,0.866623
43.190,246.715,0.873174
43.200,246.864,0.882699
43.210,246.899,0.884246
43.220,246.856,0.901813
43.230,246.881,0.895995
43.240,246.830,0.892431
43.250,246.841,0.888100
43.260,246.825,0.864633
43.270,246.989,0.852736
43.280,247.024,0.861728
43.290,247.057,0.864145
43.300,246.932,0.855228
43.310,246.812,0.862962
43.320,246.632,0.851198
43.330,246.466,0.836776
43.340,246.343,0.832851
43.350,246.492,0.816802
43.360,246.410,0.768473
43.370,246.249,0.735554
43.380,246.112,0.755229
43.390,246.112,0.762652
43.400,246.289,0.715709
43.410,246.232,0.769516
43.420,246.521,0.859676
43.430,246.760,0.888549
43.440,246.982,0.888823
43.450,246.989,0.792779
43.460,247.024,0.652362
43.470,246.967,0.704939
43.480,246.959,0.721947
43.490,246.998,0.723193
43.500,247.169,0.720071
43.510,247.271,0.748162
43.520,247.618,0.775952
43.530,248.480,0.771525
43.540,249.484,0.797116
43.550,250.795,0.850297
43.560,251.379,0.843556
43.570,251.427,0.831273
43.580,251.531,0.822507
43.590,251.470,0.801977
43.600,250.911,0.837103
43.610,250.380,0.813855
43.620,249.957,0.812760
43.630,249.545,0.773206
43.640,249.538,0.831461
43.650,250.755,0.880789
43.660,252.620,0.824424
43.670,253.656,0.694111
43.680,253.501,0.530647
43.690,275.261,0.370229
43.700,276.415,0.564532
43.710,275.507,0.588744
43.720,271.031,0.541851
43.730,254.152,0.275585
43.740,251.722,0.494345
43.750,249.729,0.662753
43.760,248.346,0.749647
43.770,247.587,0.813497
43.780,247.611,0.852138
43.790,247.889,0.909041
43.800,248.313,0.910986
43.810,248.608,0.893067
43.820,247.970,0.832783
43.830,229.395,0.616562
43.840,204.925,0.678133
43.850,177.108,0.815265
43.860,161.179,0.882841
43.870,138.202,0.901125
43.880,126.825,0.911210
43.890,126.679,0.914211
43.900,126.209,0.917795
43.910,125.833,0.911202
43.920,125.061,0.927772
43.930,124.554,0.917911
43.940,123.872,0.953668
43.950,123.469,0.950105
43.960,123.224,0.941732
43.970,122.979,0.936564
43.980,122.794,0.937884
43.990,122.643,0.945239
44.000,122.658,0.943006
44.010,122.787,0.943377
44.020,122.698,0.944991
44.030,122.757,0.940675
44.040,122.820,0.936317
44.050,122.858,0.930640
44.060,122.945,0.922645
44.070,122.946,0.911958
44.080,122.992,0.906331
44.090,123.109,0.911355
44.100,123.075,0.913431
44.110,122.992,0.919724
44.120,123.060,0.922492
44.130,123.071,0.929153
44.140,123.110,0.930140
44.150,123.063,0.935346
44.160,123.128,0.934518
44.170,123.021,0.938182
44.180,123.043,0.934582
44.190,123.069,0.927542
44.200,123.157,0.930461
44.210,123.127,0.929953
44.220,123.084,0.932383
44.230,123.056,0.934516
44.240,123.054,0.934961
44.250,123.055,0.936988
44.260,123.118,0.935278
44.270,123.059,0.931481
44.280,123.069,0.931271
44.290,123.153,0.932796
44.300,123.105,0.932902
44.310,123.086,0.926794
44.320,123.117,0.926789
44.330,123.169,0.920266
44.340,123.120,0.915593
44.350,123.109,0.913953
44.360,123.155,0.916304
44.370,123.110,0.915905
44.380,123.029,0.904614
44.390,122.971,0.903757
44.400,123.058,0.889543
44.410,123.046,0.872631
44.420,123.032,0.847404
44.430,123.130,0.841531
44.440,123.277,0.892759
44.450,123.380,0.905783
44.460,123.334,0.904185
44.470,123.218,0.862341
44.480,123.050,0.809844
44.490,123.074,0.807545
44.500,123.118,0.824525
44.510,123.091,0.802747
44.520,122.943,0.797486
44.530,123.030,0.796673
44.540,123.035,0.808544
44.550,123.133,0.813273
44.560,123.170,0.810807
44.570,123.388,0.900775
44.580,123.462,0.898817
44.590,123.430,0.915516
44.600,123.381,0.930027
44.610,123.362,0.926701
44.620,123.285,0.926836
44.630,123.304,0.922610
44.640,123.170,0.911232
44.650,123.270,0.921553
44.660,136.025,0.914415
44.670,157.198,0.907488
44.680,175.000,0.902079
44.690,196.896,0.845406
44.700,225.028,0.387715
44.710,246.276,0.321216
44.720,248.353,0.563679
44.730,250.401,0.770944
44.740,251.651,0.874711
44.750,250.223,0.919127
44.760,249.454,0.910351
44.770,248.286,0.930651
44.780,247.517,0.931324
44.790,246.803,0.907858
44.800,246.334,0.887094
44.810,245.675,0.921412
44.820,245.622,0.918884
44.830,246.021,0.907665
44.840,246.125,0.907488
44.850,246.313,0.895059
44.860,246.049,0.919859
44.870,246.094,0.910604
44.880,246.460,0.884872
44.890,246.694,0.892219
44.900,246.423,0.889857
44.910,246.226,0.906789
44.920,246.073,0.924475
44.930,246.092,0.927472
44.940,246.086,0.927990
44.950,246.074,0.922668
44.960,245.927,0.924786
44.970,245.770,0.930811
44.980,245.919,0.928477
44.990,245.876,0.920574
45.000,246.018,0.903069
45.010,246.182,0.878747
45.020,246.323,0.872261
45.030,246.234,0.898965
45.040,246.295,0.912117
45.050,246.932,0.922869
45.060,247.907,0.919901
45.070,249.690,0.903909
45.080,250.552,0.899572
45.090,250.624,0.905759
45.100,250.825,0.907664
45.110,251.131,0.898489
45.120,251.135,0.903812
45.130,251.009,0.908616
45.140,250.480,0.912451
45.150,249.790,0.884228
45.160,249.482,0.868045
45.170,249.118,0.832111
45.180,248.551,0.867831
45.190,247.921,0.827579
45.200,247.435,0.846208
45.210,247.137,0.822591
45.220,246.881,0.815467
45.230,246.578,0.689553
45.240,246.504,0.594581
45.250,246.408,0.572317
45.260,246.138,0.665816
45.270,246.184,0.636284
45.280,246.196,0.616751
45.290,246.162,0.670630
45.300,227.364,0.590826
45.310,197.552,0.603199
45.320,176.312,0.674220
45.330,156.933,0.661519
45.340,134.986,0.650488
45.350,123.135,0.566558
45.360,123.138,0.600591
45.370,123.161,0.519871
45.380,123.284,0.677314
45.390,123.292,0.671376
45.400,123.199,0.771129
45.410,123.177,0.753868
45.420,123.220,0.755623
45.430,123.171,0.767011
45.440,123.013,0.751782
45.450,123.037,0.767069
45.460,123.059,0.748306
45.470,123.117,0.810931
45.480,123.121,0.823142
45.490,123.089,0.851253
45.500,123.108,0.812370
45.510,123.067,0.831277
45.520,123.012,0.815068
45.530,122.989,0.826614
45.540,123.090,0.800498
45.550,123.136,0.822748
45.560,123.226,0.864043
45.570,123.281,0.868976
45.580,123.340,0.868092
45.590,123.361,0.846432
45.600,123.406,0.848431
45.610,123.431,0.842708
45.620,123.413,0.846135
45.630,123.401,0.823371
45.640,123.412,0.825483
45.650,123.595,0.856626
45.660,134.752,0.828458
45.670,155.655,0.557229
45.680,175.755,0.687574
45.690,198.462,0.827113
45.700,225.672,0.886588
45.710,248.754,0.882770
45.720,248.241,0.918602
45.730,248.097,0.912413
45.740,247.477,0.893466
45.750,246.779,0.900335
45.760,246.318,0.892361
45.770,246.169,0.915075
45.780,246.095,0.921586
45.790,246.397,0.902551
45.800,246.294,0.873356
45.810,246.323,0.851146
45.820,246.209,0.826852
45.830,246.151,0.841171
45.840,246.122,0.870840
45.850,246.346,0.864928
45.860,246.425,0.859126
45.870,246.453,0.868945
45.880,246.633,0.905773
45.890,246.805,0.925410
45.900,246.537,0.908875
45.910,246.500,0.872783
45.920,246.378,0.854550
45.930,246.039,0.886455
45.940,245.792,0.896049
45.950,245.656,0.886291
45.960,246.033,0.889985
45.970,246.224,0.872030
45.980,246.068,0.877620
45.990,246.165,0.869252
46.000,246.230,0.824211
46.010,246.117,0.744716
46.020,246.166,0.722037
46.030,246.412,0.669011
46.040,246.770,0.629260
46.050,246.927,0.623107
46.060,246.835,0.619758
46.070,247.180,0.660656
46.080,247.515,0.706565
46.090,247.651,0.804729
46.100,247.719,0.906747
46.110,248.108,0.898990
46.120,248.305,0.831832
46.130,248.047,0.750744
46.140,247.688,0.682818
46.150,247.770,0.675104
46.160,247.582,0.611891
46.170,247.242,0.675498
46.180,247.053,0.639955
46.190,246.899,0.656705
46.200,246.776,0.545070
46.210,246.691,0.622413
46.220,247.333,0.611493
46.230,248.470,0.692986
46.240,249.605,0.676730
46.250,250.402,0.758702
46.260,250.576,0.756043
46.270,250.811,0.756898
46.280,250.744,0.720420
46.290,250.741,0.737399
46.300,250.975,0.723115
46.310,251.342,0.731576
46.320,251.580,0.667951
46.330,252.035,0.713744
46.340,252.193,0.687813
46.350,252.194,0.699931
46.360,251.753,0.613742
46.370,250.903,0.702809
46.380,250.057,0.646271
46.390,249.312,0.651007
46.400,248.528,0.599027
46.410,247.842,0.623160
46.420,247.201,0.642465
46.430,246.861,0.624729
46.440,246.643,0.564864
46.450,246.585,0.619452
46.460,246.445,0.615943
46.470,246.328,0.665121
46.480,246.648,0.644724
46.490,247.030,0.673264
46.500,246.997,0.596025
46.510,247.129,0.606923
46.520,247.682,0.663396
46.530,249.399,0.596688
46.540,252.209,0.582881
46.550,255.484,0.336244
46.560,270.853,0.525700
46.570,275.287,0.505119
46.580,281.470,0.663095
46.590,283.225,0.433985
46.600,281.267,0.511598
46.610,277.945,0.588377
46.620,275.285,0.308007
46.630,268.261,0.185729
46.640,266.890,0.257870
46.650,258.995,0.299801
46.660,251.052,0.498869
46.670,248.805,0.780728
46.680,247.856,0.877669
46.690,246.918,0.908661
46.700,247.012,0.934923
46.710,247.117,0.932746
46.720,246.993,0.937048
46.730,246.981,0.931884
46.740,246.807,0.925746
46.750,246.729,0.919348
46.760,246.774,0.923837
46.770,246.815,0.924141
46.780,246.853,0.921360
46.790,246.945,0.925749
46.800,247.007,0.930554
46.810,246.939,0.929136
46.820,247.193,0.926485
46.830,247.594,0.934830
46.840,247.637,0.930694
46.850,247.394,0.911277
46.860,247.122,0.873458
46.870,246.951,0.892021
46.880,246.683,0.876177
46.890,246.350,0.870045
46.900,245.869,0.895057
46.910,245.740,0.911475
46.920,245.644,0.907554
46.930,245.612,0.905276
46.940,246.018,0.916610
46.950,246.332,0.893386
46.960,246.630,0.919717
46.970,246.938,0.926657
46.980,247.366,0.948384
46.990,247.626,0.946187
47.000,247.613,0.942911
47.010,247.706,0.932847
47.020,247.694,0.918716
47.030,248.036,0.915729
47.040,248.231,0.914518
47.050,248.524,0.913460
47.060,248.236,0.916812
47.070,247.371,0.908642
47.080,247.356,0.897338
47.090,248.627,0.894693
47.100,230.738,0.877858
47.110,198.342,0.764832
47.120,179.200,0.252411
47.130,157.855,0.133175
47.140,140.096,0.374504
47.150,125.379,0.779965
47.160,125.026,0.880619
47.170,124.397,0.900947
47.180,123.992,0.937228
47.190,123.699,0.945255
47.200,123.358,0.940830
47.210,123.047,0.938773
47.220,122.781,0.945339
47.230,122.742,0.947623
47.240,122.697,0.949802
47.250,122.742,0.945678
47.260,122.711,0.944333
47.270,122.734,0.945368
47.280,122.719,0.945050
47.290,122.714,0.941811
47.300,122.752,0.941245
47.310,122.738,0.943279
47.320,122.836,0.944453
47.330,122.845,0.942528
47.340,122.916,0.935351
47.350,122.938,0.932343
47.360,122.835,0.933616
47.370,122.854,0.932376
47.380,122.858,0.927654
47.390,122.785,0.935453
47.400,122.862,0.937569
47.410,122.979,0.934275
47.420,122.994,0.930755
47.430,122.946,0.935844
47.440,122.956,0.934648
47.450,123.028,0.934276
47.460,123.019,0.937423
47.470,123.064,0.928255
47.480,122.994,0.934760
47.490,122.880,0.936743
47.500,122.851,0.939404
47.510,122.874,0.933438
47.520,122.971,0.934267
47.530,123.107,0.929877
47.540,123.380,0.945058
47.550,123.872,0.904450
47.560,125.049,0.654662
47.570,135.733,0.391744
47.580,159.138,0.629397
47.590,177.907,0.805614
47.600,201.568,0.916806
47.610,232.433,0.920410
47.620,247.822,0.929585
47.630,247.057,0.922077
47.640,246.502,0.897598
47.650,246.078,0.913740
47.660,245.837,0.925656
47.670,245.701,0.921937
47.680,245.842,0.925792
47.690,246.005,0.925619
47.700,245.869,0.929077
47.710,245.643,0.916862
47.720,245.659,0.919052
47.730,245.587,0.921514
47.740,245.758,0.935137
47.750,245.810,0.939680
47.760,245.926,0.933811
47.770,246.048,0.918553
47.780,246.092,0.915080
47.790,246.325,0.876238
47.800,246.533,0.881815
47.810,246.316,0.857264
47.820,246.301,0.795540
47.830,246.413,0.778800
47.840,246.415,0.781304
47.850,246.553,0.785951
47.860,246.944,0.774118
47.870,248.237,0.759288
47.880,249.615,0.709890
47.890,250.636,0.778404
47.900,229.313,0.737194
47.910,198.339,0.647537
47.920,178.076,0.616120
47.930,156.486,0.572729
47.940,136.990,0.513076
47.950,124.660,0.503956
47.960,124.480,0.484272
47.970,124.351,0.728588
47.980,123.933,0.748307
47.990,123.637,0.788816
48.000,123.574,0.846341
48.010,123.428,0.854884
48.020,123.350,0.863975
48.030,123.272,0.871139
48.040,123.251,0.868323
48.050,123.253,0.873898
48.060,123.232,0.864466
48.070,123.245,0.861244
48.080,123.317,0.878902
48.090,123.280,0.904190
48.100,123.200,0.906763
48.110,123.188,0.906302
48.120,123.252,0.888247
48.130,123.260,0.889974
48.140,123.255,0.887871
48.150,123.254,0.887906
48.160,123.295,0.903089
48.170,123.329,0.911701
48.180,123.253,0.906115
48.190,123.221,0.904517
48.200,123.197,0.895715
48.210,123.168,0.883839
48.220,123.213,0.887858
48.230,123.159,0.891758
48.240,123.232,0.910250
48.250,123.319,0.914076
48.260,123.304,0.924968
48.270,123.240,0.918544
48.280,123.231,0.913339
48.290,123.321,0.900160
48.300,123.393,0.902043
48.310,123.313,0.906306
48.320,123.341,0.912427
48.330,123.334,0.917832
48.340,123.325,0.914926
48.350,123.247,0.912221
48.360,123.230,0.910101
48.370,123.332,0.909229
48.380,123.404,0.902253
48.390,123.363,0.909490
48.400,123.300,0.906123
48.410,123.266,0.909489
48.420,123.370,0.906942
48.430,123.307,0.897024
48.440,123.195,0.882223
48.450,123.172,0.883579
48.460,123.396,0.870781
48.470,134.557,0.852759
48.480,155.971,0.890403
48.490,174.655,0.656321
48.500,196.552,0.538085
48.510,228.326,0.692980
48.520,248.103,0.822949
48.530,248.331,0.863400
48.540,248.379,0.871835
48.550,248.555,0.832461
48.560,248.036,0.861396
48.570,247.688,0.878122
48.580,247.206,0.846502
48.590,246.663,0.861233
48.600,246.396,0.835225
48.610,246.238,0.842316
48.620,246.589,0.891201
48.630,246.849,0.923642
48.640,247.000,0.936634
48.650,247.619,0.946255
48.660,248.806,0.914211
48.670,250.265,0.946562
48.680,251.566,0.930668
48.690,252.964,0.946458
48.700,253.929,0.956839
48.710,254.549,0.945292
48.720,254.503,0.951534
48.730,254.241,0.950473
48.740,253.397,0.955673
48.750,251.785,0.921923
48.760,249.926,0.938194
48.770,248.409,0.907804
48.780,247.641,0.925598
48.790,246.911,0.900577
48.800,246.160,0.900309
48.810,245.953,0.904240
48.820,246.080,0.905791
48.830,246.182,0.900114
48.840,246.631,0.883254
48.850,247.096,0.912229
48.860,247.808,0.888998
48.870,248.225,0.878598
48.880,248.885,0.856243
48.890,249.756,0.899573
48.900,251.206,0.893821
48.910,252.796,0.917343
48.920,254.470,0.919922
48.930,255.755,0.934736
48.940,256.490,0.943873
48.950,256.543,0.937931
48.960,256.162,0.920347
48.970,255.110,0.870512
48.980,253.327,0.886251
48.990,250.737,0.883521
49.000,249.155,0.808263
49.010,248.061,0.828710
49.020,247.196,0.822616
49.030,246.733,0.797477
49.040,246.715,0.829389
49.050,246.821,0.819713
49.060,247.131,0.841548
49.070,247.887,0.902425
49.080,249.428,0.882483
